Acquire_credit_card_next_month,Gender,Marital_Status,Age,Race,Address_Type,Holding_Paylah!,Holding_Unsecured Loan,Holding_Secured Loan,Holding_Mortgage,Holding_Investment,Holding_Insurance,Holding_Internet Banking,Holding_Mobile Banking,Monthly_Income,Total_Asset,BookMusic_Spend,Dining_Spend,Suppermarket_Spend,Travel_Spend,Inflow_Transaction_Count,Non_financial_Transaction_Count
0,M,Single,29,Chinese,HDB,0,0,0,0,0,0,1,1,667.3255009,9742.949576,0,1507.500804,516.1095935,146.2996602,968.9085421,1.950316495
0,F,Married,50,Malay,HDB,0,0,0,0,0,0,1,1,1406.55407,1449.730664,0,203.8009704,1100.475155,0,1228.102843,0
0,F,Married,56,Indian,HDB,0,0,0,1,0,1,1,1,480.4518992,863.6419088,0,239.3035012,231.9627939,0,2713.905484,3.702199943
0,M,Single,30,Chinese,HDB,1,0,0,0,0,0,1,0,2739.299464,3073.205574,0,643.5575415,0,0,139.0643539,0
0,F,Single,21,Chinese,HDB,1,0,0,0,0,0,1,0,150.5547311,8929.61967,13.1786003,533.2579691,200.1428127,0,748.2418992,2.804540576
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,0,2527.003212,10455.36275,0,166.788364,12.71049565,0,453.2954862,6.326848712
0,M,Single,31,Malay,HDB,1,0,0,0,0,0,1,1,3137.651036,538.8492457,0,868.7823775,1126.054465,0,1439.728496,3.267150302
0,F,Single,29,Chinese,HDB,0,0,0,0,0,0,0,0,2896.60411,30862.41576,160.2542129,597.2006852,2610.758402,112.5156791,0,0
0,M,Married,35,Unknown,Office Address,1,0,0,0,0,0,1,1,1576.462003,42.87464344,0,0,45.50991531,0,3050.657511,4.307045625
0,M,Married,34,Unknown,Office Address,0,0,0,0,0,0,1,1,112.5852068,194.4592454,0,0,0,0,1393.493572,0
0,F,Married,41,Chinese,HDB,1,0,0,0,0,0,1,1,2116.763537,1780.314842,7.854847586,1961.612763,1930.865677,0,848.4635998,1.062636757
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,0,691.2826507,6488.591641,0,444.9593271,5.687219494,0,757.7551768,4.105263481
0,M,Single,33,Unknown,Office Address,0,0,0,0,0,0,1,1,835.9100754,197.3977093,0,0,95.12549664,0,179.4091759,0
0,M,Married,40,Chinese,HDB,1,0,0,0,0,0,1,1,6355.792622,11310.63122,0,907.1760807,19.23437034,0,38.55701506,5.325785748
0,F,Single,36,Chinese,HDB,1,0,0,0,0,0,1,1,2711.005439,3102.777455,0,17.5489939,0,0,1041.127634,1.050428702
0,F,Married,26,Malay,HDB,0,1,0,0,0,1,1,1,1621.115871,1245.103224,50.93799424,510.9133465,588.0209705,107.4411503,2334.466098,5.45678523
0,M,Married,51,Chinese,HDB,1,0,0,1,0,0,1,1,10637.25339,6525.550995,0,8.063995728,0,0,536.1479746,2.16838187
0,M,Married,73,Chinese,HDB,0,0,0,0,0,0,0,0,2906.187594,53125.8159,0,0,0,0,0,0
0,F,Married,38,Indian,HDB,0,0,0,0,0,0,0,0,150.1993803,11351.73642,0,84.77074215,0,0,0,0
0,M,Married,72,Chinese,Private Housing,1,1,0,0,0,1,1,0,11394.08293,9123.147832,0,0,0,0,0,2.085080665
0,M,Unknown,56,Chinese,HDB,1,0,0,0,0,1,1,1,2267.779707,25717.74184,0,401.2404221,473.0171364,0,635.7860892,0
0,F,Married,35,Chinese,HDB,0,0,0,0,0,0,1,1,2499.009085,18081.51742,171.0230918,0,94.25749247,0,2757.631015,2.069749928
0,M,Other,46,Chinese,HDB,1,0,1,0,0,1,1,0,13855.20279,1207.451213,0,182.8536724,30.48437244,0,12.56493532,0
0,M,Married,43,Chinese,HDB,1,0,0,0,0,0,1,1,2342.096301,35.48405626,0,201.9804907,75.51956913,0,1004.299195,0
0,M,Married,45,Malay,HDB,0,0,0,0,0,0,1,1,1130.921967,33.09036023,0,0,66.8036292,0,1564.406946,0
0,F,Unknown,45,Others,Unknown,0,0,0,0,0,0,0,0,1269.880102,1653.631829,0,12.96311745,689.3891365,0,0,0
1,M,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,1955.983275,1682.647612,16.02308171,11.81122869,1696.582281,0,512.5873966,0.917044798
0,M,Married,58,Chinese,HDB,0,0,0,0,0,0,0,0,3049.64655,0,0,0,622.6607953,0,0,0
0,F,Single,20,Others,HDB,0,0,0,0,0,0,1,1,870.1623005,349.639607,0,1142.581042,59.75419334,0,533.8943778,0.903007769
0,F,Married,44,Chinese,HDB,0,0,0,0,0,1,0,0,3142.405755,1437.115089,337.5994839,118.9675424,811.4210163,0,0,0
0,F,Single,30,Malay,HDB,1,0,0,0,0,0,1,1,2215.78467,502.6274184,0,1177.17756,27.00783556,0,1830.800517,0
0,M,Married,68,Chinese,HDB,0,0,0,0,0,1,0,0,3908.727138,1306.133978,0,34.16986527,171.1921317,0,0,0
0,F,Married,50,Malay,HDB,1,0,0,0,0,1,1,1,2647.769046,4.372065897,0,0,109.2212558,0,2284.234685,3.299881825
0,M,Married,44,Chinese,HDB,1,1,0,0,0,0,1,1,5666.063707,1322.946494,569.5458158,2949.363222,899.1667437,0,1229.162357,0
0,M,Married,36,Indian,Office Address,0,0,0,0,0,0,1,1,3210.161541,981.8357581,0,32.16136591,0,0,2306.682067,0
0,F,Married,68,Chinese,HDB,0,0,0,0,0,1,0,0,894.146314,3252.09874,0,0,319.2452969,0,0,0
0,M,Unknown,30,Chinese,Office Address,1,0,0,0,0,0,1,1,4636.473009,92.63363561,0,1798.549527,105.0845275,0,1244.278031,16.91276013
0,F,Married,34,Indian,HDB,0,0,0,0,0,0,1,0,1437.927652,16.73033828,0,365.0253113,0,0,2448.666381,1.092612983
0,M,Single,30,Malay,HDB,1,0,0,0,0,0,1,1,2554.046405,1524.109577,13.81767768,913.0551981,523.3399288,0,1358.663324,4.053683996
0,F,Single,37,Malay,HDB,1,0,0,0,0,0,1,1,6900.102666,4704.453497,0,1190.774003,1330.72122,1279.256941,4617.210643,0
0,M,Single,20,Chinese,Office Address,0,0,0,0,0,0,1,1,982.3051302,53.21174959,0,0,0,0,2074.208515,3.048467271
0,M,Single,43,Others,HDB,1,0,0,0,0,0,1,1,851.5941364,0,0,24.8239339,39.81523202,0,1886.92467,3.23592629
0,M,Single,37,Chinese,HDB,1,0,0,0,0,1,1,1,3312.066048,2664.633692,0,1492.974396,67.16261014,0,1054.282418,3.015842331
1,M,Single,19,Chinese,HDB,1,0,0,0,0,0,1,1,9.411183393,465.7408613,0,835.5575383,47.59787141,0,2698.044869,18.26369974
0,M,Married,47,Chinese,HDB,0,0,0,0,0,0,1,0,1307.341951,490.4229003,0,84.33947342,333.2687387,0,3.244659275,0
0,M,Married,46,Chinese,HDB,0,1,0,0,0,0,1,1,3464.8841,11500.59026,89.89685504,0,2.028371844,0,2601.298912,8.740926213
0,M,Married,41,Malay,HDB,1,0,0,0,0,1,1,1,852.9493956,2851.947907,46.99673109,925.1994111,1602.06324,0,5479.593462,1.954709878
1,M,Single,35,Chinese,HDB,0,0,0,0,0,0,1,1,1583.687496,21696.90518,0,762.4551547,240.3980894,0,416.9151718,11.87319562
0,M,Single,24,Chinese,HDB,1,0,0,0,0,0,1,1,792.4563198,533.4406909,0,214.7266844,0,0,902.8704788,4.240566359
0,F,Single,30,Indian,Private Housing,0,0,0,0,0,0,1,0,7020.678398,55740.87903,228.0240474,1731.465818,451.3192567,56.9594447,1051.51051,3.668422878
0,F,Married,50,Malay,HDB,0,0,0,0,0,0,1,1,915.2594527,59335.49866,0,0,611.8940988,0,998.0052172,0
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,645.5152632,11268.53532,26.71780166,39.80121126,0,0,298.3102363,5.203266554
1,F,Married,43,Chinese,HDB,0,0,0,0,0,0,1,0,1575.864861,3833.440839,121.0283732,231.1298617,3313.445862,0,0,8.662620381
1,M,Single,27,Malay,HDB,1,0,0,0,0,0,1,1,1567.65686,118.1691396,0,18.86409567,75.36460023,0,382.284799,11.25746128
0,M,Single,27,Indian,Private Housing,1,0,0,0,0,0,1,1,2856.08629,1761.548467,0,0,128.2487197,0,2312.807906,7.715081218
0,M,Single,30,Chinese,HDB,0,0,0,0,0,0,0,0,3102.232901,56279.49019,0,188.4369848,0,0,0,0
0,M,Single,22,Unknown,Office Address,1,0,0,0,0,0,1,1,989.404371,1386.019316,0,0,414.8718749,0,3307.409121,3.187872366
0,M,Married,65,Chinese,HDB,0,0,0,0,0,0,1,1,3522.627221,113378.0296,0,0,0,0,0,0
0,M,Married,51,Malay,HDB,0,0,0,0,0,0,1,0,1152.358817,13.63844396,0,0,0,0,0,0
0,M,Single,39,Indian,Unknown,0,0,0,0,0,0,0,0,1181.016282,7.03101694,0,0,158.6926155,0,0,0
0,M,Single,27,Unknown,Office Address,0,0,0,0,0,0,1,0,609.9770251,9.668947803,0,0,34.57763575,0,1322.238132,2.115642191
0,M,Married,42,Chinese,Private Housing,0,0,0,0,0,0,1,1,2750.297681,1621.522614,0,0,0,0,1387.530376,0
1,F,Married,33,Others,HDB,0,1,0,0,0,1,1,1,3183.845092,7533.579434,55.69268437,1103.976255,1602.535039,548.9563527,1605.825579,1.011495277
0,F,Married,53,Chinese,HDB,1,0,0,0,0,0,1,1,3950.868521,52579.78504,0,0,112.4963328,0,681.3590486,0
0,M,Unknown,45,Malay,HDB,0,0,0,0,0,0,1,1,1334.236563,379.6991593,0,17.05696889,0,0,1217.729736,2.133377089
0,F,Unknown,26,Chinese,HDB,1,0,0,0,0,0,1,0,680.1561913,2311.129131,0,63.40518505,43.73257226,0,0,2.860053298
0,M,Single,31,Indian,Private Housing,0,0,0,0,0,0,1,1,5693.994451,304.557445,0,176.2400001,105.2443173,68.48289873,1981.716464,12.88693782
0,M,Single,34,Chinese,HDB,1,0,0,0,0,1,1,1,800.3929163,227.5139707,0,0,0,87.38659178,0,0
0,M,Married,58,Chinese,HDB,1,0,0,0,0,1,1,0,4663.46454,4800.253623,8.285958063,131.653181,176.2394272,0,234.6962106,0
0,M,Unknown,62,Chinese,Private Housing,0,0,0,0,0,0,1,0,7001.732638,183930.8206,247.5891093,3.759979887,20.51128083,0,128.7800603,1.893075576
1,F,Married,32,Chinese,HDB,0,0,0,1,0,1,1,0,2843.14076,18750.34694,0,0,24.90326472,0,0,0
0,F,Single,38,Others,HDB,1,0,0,0,0,0,1,1,2867.10884,1424.710929,0,80.59834737,330.9079707,193.9519597,2805.953589,7.606803631
0,M,Single,36,Chinese,HDB,0,0,0,0,0,0,1,0,2349.98359,2841.417661,95.70006529,31.00084701,30.45734171,0,422.1890451,3.157624036
0,F,Single,22,Chinese,Private Housing,1,0,0,0,0,0,1,1,3878.836173,16100.06273,0,221.0865486,136.9656106,0,3117.978797,0.96150116
0,M,Married,60,Chinese,HDB,0,0,0,0,0,1,0,0,4848.344445,29742.40465,0,50.58794142,933.5004621,0,0,0
0,M,Married,46,Others,HDB,1,0,0,0,0,0,1,1,6135.770839,2622.706563,0,1204.002068,2083.751378,41.04777887,1782.261409,8.216202865
0,M,Single,32,Indian,HDB,0,0,0,0,0,1,1,0,586.8054584,339.9560912,26.20060296,2002.190986,707.8642178,0,164.1176996,0
0,M,Married,76,Chinese,HDB,1,0,0,0,0,0,1,1,3119.927034,217.4982969,28.22401286,226.3470527,166.177078,0,684.7825877,6.184747329
1,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,3182.869145,12256.14881,6.487872785,348.7341214,697.7634039,0,451.3945735,1.832739378
0,M,Single,19,Chinese,HDB,1,0,0,0,0,0,1,1,824.8714246,80.36378119,27.86234918,1521.950999,276.8105407,0,2101.375346,0
0,M,Unknown,29,Chinese,HDB,1,0,0,0,0,1,1,1,5296.56184,1.21950702,13.01508569,671.9017672,290.4653837,0,1924.568378,0
0,M,Married,63,Chinese,HDB,0,0,0,0,0,0,1,0,1858.675088,163.9086487,0,0,72.96710883,0,127.0503071,5.660003324
0,F,Unknown,63,Chinese,HDB,0,0,0,0,0,0,0,0,1804.880686,91615.33455,0,0,54.07817653,0,0,0
0,M,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,4280.722979,15347.06539,102.7726679,1818.816652,314.8149174,0,1401.271035,2.153786473
0,M,Married,39,Unknown,Private Housing,0,0,0,0,0,0,1,1,581.7914992,436.2520148,0,0,127.191659,0,1309.656402,2.909299559
0,M,Single,32,Indian,Office Address,1,0,0,0,0,0,1,1,938.0514394,467.1932828,0,0,218.1514355,0,630.5312893,1.007147684
0,F,Married,62,Chinese,HDB,1,0,0,0,0,0,1,0,2161.937196,2583.303974,0,0,0,0,58.30188205,0
0,M,Unknown,25,Others,HDB,1,0,0,0,0,0,1,1,1112.561446,772.6719121,100.3445817,2854.841646,1163.021627,0,698.9309352,5.737141033
0,M,Single,35,Unknown,Office Address,0,0,0,0,0,0,1,0,676.4152294,2009.118405,0,0,0,0,1443.330805,0
1,F,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,2481.249288,21662.17589,0,485.431922,210.8447717,0,1290.311847,4.042135533
0,F,Married,56,Chinese,HDB,1,0,0,0,0,0,1,1,1846.61544,1850.552804,0,1052.717705,1050.252627,0,978.7427983,2.964867949
0,M,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,6105.782157,63808.43043,0,2505.048424,42.08280533,0,898.7054136,0
0,M,Single,18,Chinese,HDB,1,0,0,0,0,0,1,1,161.0020792,478.6170861,0,927.9946731,291.3309171,0,1206.158581,0
0,M,Single,28,Indian,Private Housing,1,0,0,0,0,0,1,1,11423.10006,57438.7483,90.08475841,1548.992114,1786.328583,506.6993497,1018.94602,1.982769852
0,M,Single,22,Chinese,HDB,0,0,0,0,0,0,1,1,443.3810623,35.63162816,7.72823524,164.3668643,35.23468382,0,317.1730791,0
1,F,Single,31,Chinese,HDB,1,0,0,0,0,0,1,1,3565.90125,681.7342162,0,99.18091995,2.088375109,0,729.2453881,3.654206291
0,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,522.2942776,200.2883127,0,0,0,0,125.6520274,0
0,F,Unknown,30,Chinese,HDB,1,0,0,0,0,1,1,1,1665.623361,1065.439011,25.50408419,35.74446144,0,0,497.9195063,0
1,M,Married,33,Chinese,HDB,1,0,0,0,0,0,1,0,4339.497746,18294.59553,329.6782279,3197.697481,727.7675149,0,912.4451347,4.257339401
0,F,Married,60,Chinese,HDB,0,0,0,0,0,0,1,1,882.7835598,5649.730775,0,0,0,0,99.04347918,2.113309697
0,F,Single,24,Malay,HDB,1,0,0,0,0,1,1,0,1254.646991,1255.305781,16.16509192,1213.609466,294.7757698,389.2331659,5293.316402,1.970630155
0,F,Single,30,Others,HDB,1,0,0,0,0,0,1,1,3174.718227,17639.84579,6.114433339,626.4022066,295.953116,0,426.7094726,0
0,F,Single,31,Chinese,HDB,0,1,0,0,0,0,1,1,2437.73157,52.2481591,21.85372345,278.4067986,32.35685009,0,1913.980016,5.153180883
0,F,Married,54,Chinese,HDB,0,0,0,0,0,1,1,1,442.9796521,6387.151329,0,277.8648874,44.20258936,0,1069.083416,0
0,M,Single,22,Malay,HDB,0,0,0,0,0,0,1,1,881.8298347,52.52688263,0,349.7213973,1093.254248,0,1792.345784,5.804421021
0,F,Single,26,Chinese,HDB,1,0,0,0,0,1,1,1,525.261542,2346.029229,18.00272453,2200.786379,1878.585101,641.0338178,5565.347829,3.204864097
0,M,Married,47,Others,HDB,1,0,0,0,0,0,1,1,4204.186163,3000.376641,150.6381811,456.4943056,801.5631596,0,1700.682641,3.87858925
0,F,Single,32,Chinese,HDB,1,0,0,0,0,0,1,1,3157.046369,5101.550683,0,151.8747365,215.6666348,0,1222.297274,12.8860275
0,M,Unknown,43,Chinese,Office Address,0,0,0,0,0,0,1,0,5645.494877,21554.98169,0,0,16.13928206,0,2.853560771,0.957543592
0,M,Single,22,Chinese,HDB,1,0,0,0,0,0,1,0,648.429015,6462.953102,0,0,15.2467447,0,29.20856352,1.009999831
0,M,Married,42,Others,HDB,1,0,0,0,0,0,1,1,3608.98778,460.9965887,69.84583893,1005.903682,1874.517383,0,1690.991532,0.923926085
0,M,Married,60,Chinese,HDB,0,0,0,0,0,0,1,1,3183.527551,8420.852557,0,0,0,366.8012413,3627.439624,5.402471927
0,F,Other,63,Indian,Private Housing,0,0,0,1,0,0,1,0,3998.505724,36311.13076,0,294.1743451,2001.436824,0,13.79248328,3.148290739
1,M,Single,34,Others,Private Housing,0,0,0,0,0,0,1,1,11560.80447,0,40.05129529,2133.217769,1117.037233,146.1028186,282.5284042,2.98428143
0,M,Single,39,Indian,Private Housing,1,0,0,0,0,0,1,1,2430.369094,411.3427063,0,9.427104319,0,0,946.6840592,3.299234379
0,M,Single,63,Chinese,HDB,0,0,0,0,0,0,1,1,2639.985723,24.84241736,0,0,310.6489931,0,0,0
0,F,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,1389.645409,151.5110015,144.1984503,634.050752,336.3324231,0,3469.785704,0
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,4299.870102,5063.030412,0,86.02722741,0,0,926.7687577,4.768314435
0,M,Single,37,Unknown,Private Housing,0,0,0,0,0,0,1,1,872.8077164,27.83572856,0,0,228.0385535,0,320.0459494,0
0,F,Married,70,Chinese,HDB,0,0,0,0,0,1,0,0,3878.521394,117568.6218,0,0,0,0,0,0
0,F,Unknown,72,Chinese,HDB,0,0,0,0,0,0,0,0,1819.773927,525.0085946,0,0,0,0,0,0
0,M,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,816.9684114,10400.39013,0,0,0,0,619.454875,0
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,1033.481564,1932.671835,0,278.1441324,244.6460568,0,154.872343,4.618636992
0,F,Married,68,Chinese,HDB,0,0,0,0,0,0,0,0,1511.179973,15.8333488,0,0,0,0,0,0
0,M,Single,25,Indian,Private Housing,0,0,0,0,0,0,1,0,2878.499471,683.4289431,0,0,41.97645904,0,1777.362757,1.851678962
0,F,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,1504.093365,2740.403121,27.38472118,295.0342822,204.5665618,6.517587124,2297.768492,5.026632026
0,F,Single,37,Indian,HDB,0,0,0,0,0,0,1,1,4623.72279,2741.230999,59.8300478,652.0989119,829.6083373,0,1858.288636,1.071875348
0,M,Married,41,Unknown,Private Housing,0,0,0,0,0,0,1,0,1476.173365,26.7939187,0,0,157.5013546,0,378.1566892,1.092204621
0,F,Married,43,Chinese,HDB,0,0,0,0,0,0,1,1,1384.496446,75997.26588,0,0,0,0,108.5640159,0
0,M,Other,34,Others,HDB,1,0,0,0,0,1,1,1,5713.36182,8916.923238,18.92377721,1004.363405,1316.610829,0,2611.221602,7.339680072
0,M,Single,25,Chinese,HDB,1,0,0,0,0,0,1,1,4769.480486,18483.51881,1.567542983,864.3768254,91.66101436,0,1590.617857,9.227306591
0,M,Married,38,Indian,Private Housing,0,0,0,0,0,0,1,0,1674.526954,1625.577666,0,0,70.23429467,0,3.947996615,0
0,F,Single,36,Others,Other,1,0,0,0,0,0,1,1,4401.914458,53.36737066,0,0,5.174677344,0,1184.34812,7.307441781
0,F,Married,71,Others,Private Housing,0,0,0,0,0,0,1,0,1664.378904,7778.882768,0,12.01242258,155.8269395,0,0,0
0,F,Married,64,Chinese,HDB,1,0,0,0,0,0,1,1,1608.821756,32354.13557,0,318.6072621,138.8281636,0,34.71500479,2.940053215
0,F,Single,26,Others,Private Housing,1,0,0,0,0,0,1,1,2537.481206,3408.685995,2.798139174,821.424743,961.997272,1289.459777,738.6262613,1.973214791
0,F,Single,39,Chinese,HDB,1,0,0,0,0,0,1,0,1435.68232,1271.933197,4.081743871,534.3778135,271.668946,0,1165.528175,0
0,M,Married,78,Malay,HDB,0,0,0,0,0,1,1,0,1148.096856,1438.92133,0,0,30.12115992,0,0,0
0,M,Married,49,Indian,HDB,0,0,0,0,0,0,1,1,2819.302843,580.6995704,0,0,26.11764787,0,652.1140093,26.69974073
0,F,Unknown,48,Chinese,HDB,1,0,0,0,0,0,1,1,2709.093588,2604.249951,0,450.6344842,122.697708,0,0,10.22930407
0,M,Single,20,Chinese,HDB,1,0,0,0,1,0,1,0,677.4319123,10344.20392,0,0,5.193276224,0,0,0
0,F,Married,75,Chinese,HDB,0,0,0,0,0,1,0,0,1633.951449,187005.9455,0,0,377.0585598,0,0,0
0,F,Single,24,Unknown,Other,1,0,0,0,0,0,1,1,1402.691856,1045.679387,36.87369842,751.1135996,913.6007814,0,2153.136788,3.132422921
0,F,Married,54,Chinese,HDB,0,0,0,0,0,0,1,0,2385.94486,6510.603032,0,58.77068596,266.0103908,0,0,0
0,M,Married,56,Indian,Private Housing,1,0,0,0,0,1,1,0,9775.185929,71693.86496,0,0,50.20760261,0,50.17978732,6.360409162
0,F,Single,28,Malay,HDB,1,0,0,0,0,0,1,0,2462.689638,15012.29091,94.28424194,1596.795841,346.2486789,0,483.8511685,2.140059105
0,F,Single,36,Chinese,HDB,1,0,0,0,0,0,1,1,296.880975,1278.245194,0,0,0,37.04825249,44.58795874,0
0,M,Married,55,Chinese,HDB,0,0,0,0,0,0,0,0,1801.019589,33837.51984,0,0,173.8447364,0,0,0
0,F,Married,51,Malay,HDB,0,1,0,0,0,0,1,0,765.9927232,209.7106952,200.8356322,424.1955304,263.493339,65.82306142,0,2.746902454
0,F,Married,70,Malay,HDB,0,0,0,0,0,0,0,0,999.2858455,717.4195767,0,0,106.9844661,0,0,0
0,M,Unknown,73,Indian,HDB,0,0,0,0,0,0,1,0,1816.328649,0,8.907888642,0,337.8913205,0,0,0
0,F,Married,65,Chinese,Private Housing,0,0,0,0,0,0,0,0,3460.628014,111429.717,0,0,320.0377785,0,0,0
0,M,Unknown,55,Indian,HDB,0,0,0,0,0,0,1,0,4808.733138,1632.609996,0,0,0,0,293.0582431,2.80699654
1,M,Unknown,39,Chinese,HDB,0,0,0,0,0,1,1,1,2534.428817,7958.925962,0,0,0,0,645.0901926,0
1,M,Married,39,Others,HDB,1,1,1,0,0,0,1,1,6035.515109,23258.39275,0,181.7661804,0,0,1885.868762,5.334026635
0,F,Married,54,Others,HDB,0,0,0,0,0,0,1,1,1388.542106,4694.25574,0,113.5691202,443.8191789,0,32.13665713,0
0,F,Single,21,Malay,HDB,1,0,0,0,0,0,1,1,1363.683534,15.74650152,68.80084946,560.5209994,456.059449,0,3223.114249,10.77795066
0,M,Single,29,Indian,Office Address,0,0,0,0,0,0,1,1,1676.77703,1072.766797,0,0,0,0,2113.965823,2.14870312
0,F,Married,48,Others,HDB,1,1,0,0,0,0,1,1,6709.590944,102525.8344,0,2195.840964,959.2523341,0,2960.00724,0
0,F,Married,49,Chinese,HDB,1,0,0,0,0,0,1,1,1034.609,100.3651026,0,35.02599468,1301.181734,0,1659.189636,0
0,F,Married,36,Malay,HDB,1,1,0,0,0,1,1,1,1714.307132,0,19.04423829,586.1137825,307.2623796,7.841929477,3763.201327,18.43633799
0,M,Single,44,Chinese,HDB,1,0,0,0,0,0,1,1,15902.33191,71627.87302,0,44.06271844,11.69933971,0,982.6537131,12.17374902
0,F,Single,57,Others,Private Housing,1,0,0,0,0,0,1,1,4141.01775,16105.99163,22.1390809,0,398.4684671,0,455.9549208,0.955970267
0,M,Single,38,Chinese,HDB,0,0,0,0,0,0,1,0,2840.107322,4103.829208,0,390.8434004,1235.027671,0,16.6518569,1.829551274
0,F,Married,36,Indian,HDB,1,0,0,0,0,0,1,0,6354.641996,314.7507894,5.823117111,0,190.6340127,0,0,2.177277921
0,F,Single,60,Caucasian,HDB,0,0,0,0,0,0,1,0,4590.02061,2389.047626,0,0,287.6064181,0,777.7232255,1.909627305
0,F,Single,42,Chinese,HDB,1,0,0,0,0,0,1,1,3512.561848,552.0534798,313.597838,349.603637,2038.332466,0,2943.129101,4.781766179
1,M,Single,20,Chinese,HDB,1,0,0,0,0,0,1,1,1656.244689,3967.388133,29.90549437,153.4702783,34.25082946,187.9290595,2836.174376,6.753882737
0,F,Married,64,Chinese,HDB,1,0,0,0,0,1,1,0,13431.30209,19673.62929,0,0,0,0,66.09644425,5.455284296
0,F,Married,60,Others,HDB,0,0,0,0,0,0,0,0,1413.894739,427.7909975,0,0,20.93415838,0,0,0
1,M,Married,35,Others,HDB,1,0,0,0,0,0,1,1,7228.990315,6928.352619,0,1845.56155,611.4657954,0,3231.37224,0
0,M,Unknown,29,Others,Private Housing,0,0,0,0,0,0,1,1,687.999256,125.5172292,0,0,157.3273734,0,746.1631244,3.67081906
0,M,Unknown,69,Chinese,Office Address,1,0,0,0,0,0,1,1,3692.021399,22033.85427,0,933.4746383,935.6960439,0,858.1580235,2.884046498
1,M,Married,54,Indian,HDB,1,1,0,1,0,1,1,1,9911.676925,16640.55129,1.956876287,133.4256297,375.8155284,0,2109.438027,7.427190333
0,M,Married,75,Malay,HDB,0,0,0,0,0,0,1,0,1639.639714,0,0,157.6531166,220.1669323,0,3.799321039,0
0,M,Married,49,Chinese,HDB,1,0,0,0,0,0,1,1,303.7957136,10308.99887,0,161.5054048,150.4564825,0,859.8516644,0
0,F,Married,39,Chinese,HDB,0,0,0,0,0,0,1,0,1610.385753,2987.298173,62.25051107,407.0067157,0,0,0,0
0,F,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,0,2504.327258,12.58437944,77.38709047,1140.330483,575.4109018,0,1112.799774,2.724018408
0,F,Single,59,Chinese,HDB,0,0,0,0,0,0,0,0,3480.631788,2390.471985,0,767.413567,996.2759791,0,0,0
1,M,Single,31,Chinese,HDB,1,0,0,0,0,0,1,0,4579.279701,5406.143721,0,27.25015029,0,0,5.713958834,1.07303588
0,M,Unknown,45,Others,Overseas Address,0,0,0,0,0,0,1,1,2993.237096,3041.487697,0,0,588.6775344,0,615.7137916,7.492780849
0,F,Married,54,Chinese,HDB,1,0,0,0,0,0,1,1,857.1223599,3379.047559,0,60.24459939,942.3907311,0,1653.991353,1.023781958
0,M,Married,66,Chinese,Private Housing,0,0,0,0,0,0,1,1,2145.426697,379.1730344,0,0,69.23618168,0,0,0
0,M,Unknown,28,Chinese,HDB,1,0,0,0,0,0,1,1,1606.493418,82436.08303,75.44560415,2424.225049,107.6190138,141.3013266,289.8221885,4.361668693
0,M,Married,62,Chinese,HDB,1,0,0,0,0,0,1,1,278.6548851,602.4934334,0,0,38.97264179,0,533.0268643,0
0,F,Married,36,Others,HDB,0,0,0,0,0,1,1,1,358.6435126,322.5820258,172.8860311,119.2869064,825.3909526,282.8696175,996.1811197,1.052601425
0,M,Single,21,Chinese,HDB,1,0,0,0,0,0,1,1,615.5876466,273.8881508,13.418861,333.8695166,313.8667461,0,3910.724085,0.986405964
1,M,Married,28,Malay,HDB,1,1,0,0,0,1,1,1,3932.743974,1511.973363,0,288.2762797,933.9884077,0,2772.908215,1.008739526
0,M,Single,54,Indian,HDB,0,0,0,0,0,0,1,0,54.79549255,0,0,0,0,0,0,0
0,M,Single,34,Others,Unknown,0,0,0,0,0,0,1,1,902.1054352,59.70088378,0,0,616.5038786,0,3410.428489,0
0,F,Single,20,Chinese,Private Housing,1,0,0,0,0,0,1,1,985.1566831,209.4053467,31.08858914,1168.989977,86.42722018,0,493.872359,0
0,M,Married,41,Chinese,HDB,1,1,0,0,0,1,1,1,6663.617724,43457.19688,0,0,0,0,1515.905778,2.758831244
0,F,Single,19,Chinese,Private Housing,1,0,0,0,0,0,1,0,1367.254903,21246.58271,0,139.8729611,0,0,847.8721606,2.730179266
0,F,Married,27,Others,HDB,1,0,0,0,0,0,1,0,3897.461771,18011.58572,51.2925314,1021.237225,1347.054817,0,485.0131285,0
0,F,Married,73,Malay,HDB,0,0,0,0,0,0,0,0,995.0099706,7853.273103,0,0,49.41143438,0,0,0
